stop_code,stop_lat,stop_lon,stop_id,stop_name,zone_id,parent_station,stop_desc,location_type
0152,22.229803,-97.841688,stop_left_0153,Stop 153,merged_cluster,,,0
0153,22.216028,-97.852984,stop_left_0154,Stop 154,merged_cluster,,,0
0154,22.216569,-97.856356,stop_left_0155,Stop 155,merged_cluster,,,0
0155,22.260951,-97.828371,stop_left_0156,Stop 156,merged_cluster,,,0
0156,22.263308,-97.826738,stop_left_0157,Stop 157,merged_cluster,,,0
0157,22.266502,-97.825710,stop_left_0158,Stop 158,merged_cluster,,,0
0158,22.269123,-97.828268,stop_left_0159,Stop 159,merged_cluster,,,0
0159,22.271875,-97.830860,stop_left_0160,Stop 160,merged_cluster,,,0
0160,22.275777,-97.827766,stop_left_0161,Stop 161,merged_cluster,,,0
0161,22.277940,-97.829214,stop_left_0162,Stop 162,merged_cluster,,,0
0162,22.281282,-97.829213,stop_left_0163,Stop 163,merged_cluster,,,0
0163,22.282635,-97.829848,stop_left_0164,Stop 164,merged_cluster,,,0
0164,22.249382,-97.859859,stop_left_0165,Stop 165,merged_cluster,,,0
0165,22.247131,-97.859996,stop_left_0166,Stop 166,merged_cluster,,,0
0166,22.246182,-97.861605,stop_left_0167,Stop 167,merged_cluster,,,0
0167,22.244938,-97.863731,stop_left_0168,Stop 168,merged_cluster,,,0
0168,22.242681,-97.863662,stop_left_0169,Stop 169,merged_cluster,,,0
0169,22.240643,-97.862710,stop_left_0170,Stop 170,merged_cluster,,,0
0170,22.238386,-97.862636,stop_left_0171,Stop 171,merged_cluster,,,0
0171,22.236129,-97.862562,stop_left_0172,Stop 172,merged_cluster,,,0
0172,22.233872,-97.862488,stop_left_0173,Stop 173,merged_cluster,,,0
0173,22.233730,-97.861188,stop_left_0174,Stop 174,merged_cluster,,,0
0174,22.230053,-97.861153,stop_left_0175,Stop 175,merged_cluster,,,0
0175,22.227978,-97.861796,stop_left_0176,Stop 176,merged_cluster,,,0
0176,22.225489,-97.860877,stop_left_0177,Stop 177,merged_cluster,,,0
0177,22.224537,-97.858678,stop_left_0178,Stop 178,merged_cluster,,,0
0178,22.224677,-97.863304,stop_left_0179,Stop 179,merged_cluster,,,0
0179,22.226756,-97.862373,stop_left_0180,Stop 180,merged_cluster,,,0
0180,22.230311,-97.862647,stop_left_0181,Stop 181,merged_cluster,,,0
0181,22.232886,-97.863408,stop_left_0182,Stop 182,merged_cluster,,,0
0182,22.234722,-97.863485,stop_left_0183,Stop 183,merged_cluster,,,0
0183,22.236977,-97.863522,stop_left_0184,Stop 184,merged_cluster,,,0
0184,22.239235,-97.863591,stop_left_0185,Stop 185,merged_cluster,,,0
0185,22.241492,-97.863665,stop_left_0186,Stop 186,merged_cluster,,,0
0186,22.248265,-97.863833,stop_left_0187,Stop 187,merged_cluster,,,0
0187,22.423443,-97.919734,stop_left_0188,Stop 188,merged_cluster,,,0
0188,22.423786,-97.922341,stop_left_0189,Stop 189,merged_cluster,,,0
0189,22.424799,-97.923453,stop_left_0190,Stop 190,merged_cluster,,,0
0190,22.425088,-97.925863,stop_left_0191,Stop 191,merged_cluster,,,0
0191,22.425511,-97.928515,stop_left_0192,Stop 192,merged_cluster,,,0
0192,22.425766,-97.930929,stop_left_0193,Stop 193,merged_cluster,,,0
0193,22.426095,-97.933644,stop_left_0194,Stop 194,merged_cluster,,,0
0194,22.422839,-97.934223,stop_left_0195,Stop 195,merged_cluster,,,0
0195,22.421172,-97.934414,stop_left_0196,Stop 196,merged_cluster,,,0
0196,22.418931,-97.934771,stop_left_0197,Stop 197,merged_cluster,,,0
0197,22.417743,-97.933351,stop_left_0198,Stop 198,merged_cluster,,,0
0198,22.414931,-97.933859,stop_left_0199,Stop 199,merged_cluster,,,0
0199,22.413324,-97.933634,stop_left_0200,Stop 200,merged_cluster,,,0
0200,22.413340,-97.931668,stop_left_0201,Stop 201,merged_cluster,,,0
0201,22.410825,-97.934142,stop_left_0202,Stop 202,merged_cluster,,,0
0202,22.410127,-97.935411,stop_left_0203,Stop 203,merged_cluster,,,0
0203,22.408940,-97.937780,stop_left_0204,Stop 204,merged_cluster,,,0
0204,22.407292,-97.937757,stop_left_0205,Stop 205,merged_cluster,,,0
0205,22.405125,-97.937201,stop_left_0206,Stop 206,merged_cluster,,,0
0206,22.402877,-97.937431,stop_left_0207,Stop 207,merged_cluster,,,0
0207,22.400030,-97.937685,stop_left_0208,Stop 208,merged_cluster,,,0
0208,22.398381,-97.937891,stop_left_0209,Stop 209,merged_cluster,,,0
0209,22.396956,-97.936911,stop_left_0210,Stop 210,merged_cluster,,,0
0210,22.243106,-97.842589,stop_left_0211,Stop 211,merged_cluster,,,0
0211,22.241167,-97.843832,stop_left_0212,Stop 212,merged_cluster,,,0
0212,22.240022,-97.845281,stop_left_0213,Stop 213,merged_cluster,,,0
0213,22.239264,-97.847189,stop_left_0214,Stop 214,merged_cluster,,,0
0214,22.237552,-97.847712,stop_left_0215,Stop 215,merged_cluster,,,0
0215,22.235881,-97.847477,stop_left_0216,Stop 216,merged_cluster,,,0
0216,22.234139,-97.846541,stop_left_0217,Stop 217,merged_cluster,,,0
0217,22.234031,-97.844037,stop_left_0218,Stop 218,merged_cluster,,,0
0218,22.231773,-97.844848,stop_left_0219,Stop 219,merged_cluster,,,0
0219,22.229197,-97.845853,stop_left_0220,Stop 220,merged_cluster,,,0
0220,22.226548,-97.846780,stop_left_0221,Stop 221,merged_cluster,,,0
0221,22.224931,-97.847446,stop_left_0222,Stop 222,merged_cluster,,,0
0222,22.223237,-97.848025,stop_left_0223,Stop 223,merged_cluster,,,0
0223,22.220147,-97.849164,stop_left_0224,Stop 224,merged_cluster,,,0
0224,22.218540,-97.849860,stop_left_0225,Stop 225,merged_cluster,,,0
0225,22.215923,-97.850880,stop_left_0226,Stop 226,merged_cluster,,,0
0226,22.278756,-97.860022,stop_left_0227,Stop 227,merged_cluster,,,0
0227,22.276858,-97.857813,stop_left_0228,Stop 228,merged_cluster,,,0
0228,22.274777,-97.855337,stop_left_0229,Stop 229,merged_cluster,,,0
0229,22.272236,-97.857597,stop_left_0230,Stop 230,merged_cluster,,,0
0230,22.270186,-97.858331,stop_left_0231,Stop 231,merged_cluster,,,0
0231,22.269721,-97.856118,stop_left_0232,Stop 232,merged_cluster,,,0
0232,22.267280,-97.857072,stop_left_0233,Stop 233,merged_cluster,,,0
0233,22.265429,-97.857723,stop_left_0234,Stop 234,merged_cluster,,,0
0234,22.264000,-97.855461,stop_left_0235,Stop 235,merged_cluster,,,0
0235,22.263397,-97.853561,stop_left_0236,Stop 236,merged_cluster,,,0
0237,22.261499,-97.850058,stop_left_0238,Stop 238,merged_cluster,,,0
0238,22.260474,-97.847998,stop_left_0239,Stop 239,merged_cluster,,,0
0239,22.259547,-97.846328,stop_left_0240,Stop 240,merged_cluster,,,0
0240,22.258563,-97.843428,stop_left_0241,Stop 241,merged_cluster,,,0
0241,22.256367,-97.844314,stop_left_0242,Stop 242,merged_cluster,,,0
0242,22.254794,-97.844851,stop_left_0243,Stop 243,merged_cluster,,,0
0243,22.253683,-97.842739,stop_left_0244,Stop 244,merged_cluster,,,0
0244,22.251226,-97.840582,stop_left_0245,Stop 245,merged_cluster,,,0
0245,22.213710,-97.856259,stop_left_0246,Stop 246,merged_cluster,,,0
0246,22.225789,-97.864331,stop_left_0247,Stop 247,merged_cluster,,,0
0247,22.227817,-97.865092,stop_left_0248,Stop 248,merged_cluster,,,0
0248,22.230325,-97.866280,stop_left_0249,Stop 249,merged_cluster,,,0
0249,22.231909,-97.866763,stop_left_0250,Stop 250,merged_cluster,,,0
0250,22.234783,-97.868003,stop_left_0251,Stop 251,merged_cluster,,,0
0251,22.238009,-97.869261,stop_left_0252,Stop 252,merged_cluster,,,0
0252,22.240876,-97.870598,stop_left_0253,Stop 253,merged_cluster,,,0
0253,22.243346,-97.871771,stop_left_0254,Stop 254,merged_cluster,,,0
0254,22.245073,-97.872414,stop_left_0255,Stop 255,merged_cluster,,,0
0255,22.249278,-97.874456,stop_left_0256,Stop 256,merged_cluster,,,0
0256,22.251144,-97.875114,stop_left_0257,Stop 257,merged_cluster,,,0
0257,22.253444,-97.876008,stop_left_0258,Stop 258,merged_cluster,,,0
0258,22.255662,-97.876380,stop_left_0259,Stop 259,merged_cluster,,,0
0259,22.255262,-97.873619,stop_left_0260,Stop 260,merged_cluster,,,0
0260,22.257988,-97.874573,stop_left_0261,Stop 261,merged_cluster,,,0
0261,22.257713,-97.876493,stop_left_0262,Stop 262,merged_cluster,,,0
0262,22.264127,-97.786905,stop_left_0263,Stop 263,merged_cluster,,,0
0263,22.263598,-97.790338,stop_left_0264,Stop 264,merged_cluster,,,0
0264,22.263229,-97.792731,stop_left_0265,Stop 265,merged_cluster,,,0
0265,22.262860,-97.795124,stop_left_0266,Stop 266,merged_cluster,,,0
0266,22.263221,-97.798223,stop_left_0267,Stop 267,merged_cluster,,,0
0267,22.261525,-97.802286,stop_left_0268,Stop 268,merged_cluster,,,0
0268,22.260931,-97.803505,stop_left_0269,Stop 269,merged_cluster,,,0
0269,22.259755,-97.805734,stop_left_0270,Stop 270,merged_cluster,,,0
0270,22.259192,-97.806833,stop_left_0271,Stop 271,merged_cluster,,,0
0271,22.258118,-97.808967,stop_left_0272,Stop 272,merged_cluster,,,0
0272,22.256525,-97.812131,stop_left_0273,Stop 273,merged_cluster,,,0
0273,22.255449,-97.814264,stop_left_0274,Stop 274,merged_cluster,,,0
0274,22.254896,-97.815369,stop_left_0275,Stop 275,merged_cluster,,,0
0275,22.253822,-97.817503,stop_left_0276,Stop 276,merged_cluster,,,0
0277,22.255091,-97.821376,stop_left_0278,Stop 278,merged_cluster,,,0
0278,22.253271,-97.823943,stop_left_0279,Stop 279,merged_cluster,,,0
0279,22.250965,-97.826710,stop_left_0280,Stop 280,merged_cluster,,,0
0280,22.248744,-97.829353,stop_left_0281,Stop 281,merged_cluster,,,0
0281,22.247218,-97.831141,stop_left_0282,Stop 282,merged_cluster,,,0
0282,22.245692,-97.832929,stop_left_0283,Stop 283,merged_cluster,,,0
0283,22.251220,-97.837434,stop_left_0284,Stop 284,merged_cluster,,,0
0284,22.252653,-97.839333,stop_left_0285,Stop 285,merged_cluster,,,0
0285,22.247563,-97.844902,stop_left_0286,Stop 286,merged_cluster,,,0
0286,22.244982,-97.847917,stop_left_0287,Stop 287,merged_cluster,,,0
0287,22.243512,-97.847757,stop_left_0288,Stop 288,merged_cluster,,,0
0288,22.241540,-97.848933,stop_left_0289,Stop 289,merged_cluster,,,0
0289,22.239504,-97.849983,stop_left_0290,Stop 290,merged_cluster,,,0
0290,22.237914,-97.851863,stop_left_0291,Stop 291,merged_cluster,,,0
0291,22.236775,-97.849543,stop_left_0292,Stop 292,merged_cluster,,,0
0292,22.234724,-97.848836,stop_left_0293,Stop 293,merged_cluster,,,0
0293,22.232141,-97.847637,stop_left_0294,Stop 294,merged_cluster,,,0
0294,22.230838,-97.846979,stop_left_0295,Stop 295,merged_cluster,,,0
0295,22.228692,-97.847073,stop_left_0296,Stop 296,merged_cluster,,,0
0296,22.226068,-97.848643,stop_left_0297,Stop 297,merged_cluster,,,0
0297,22.223767,-97.849757,stop_left_0298,Stop 298,merged_cluster,,,0
0298,22.222523,-97.850380,stop_left_0299,Stop 299,merged_cluster,,,0
0299,22.220336,-97.851612,stop_left_0300,Stop 300,merged_cluster,,,0
0300,22.217973,-97.852947,stop_left_0301,Stop 301,merged_cluster,,,0
0301,22.424035,-97.954001,stop_left_0302,Stop 302,merged_cluster,,,0
0302,22.424225,-97.951500,stop_left_0303,Stop 303,merged_cluster,,,0
0303,22.426463,-97.951175,stop_left_0304,Stop 304,merged_cluster,,,0
0304,22.428272,-97.951877,stop_left_0305,Stop 305,merged_cluster,,,0
0305,22.429561,-97.953806,stop_left_0306,Stop 306,merged_cluster,,,0
0306,22.430930,-97.955737,stop_left_0307,Stop 307,merged_cluster,,,0
0307,22.432351,-97.957695,stop_left_0308,Stop 308,merged_cluster,,,0
0308,22.433711,-97.959635,stop_left_0309,Stop 309,merged_cluster,,,0
0309,22.435650,-97.962400,stop_left_0310,Stop 310,merged_cluster,,,0
0310,22.436445,-97.963502,stop_left_0311,Stop 311,merged_cluster,,,0
0311,22.438221,-97.965877,stop_left_0312,Stop 312,merged_cluster,,,0
0312,22.439602,-97.967799,stop_left_0313,Stop 313,merged_cluster,,,0
0313,22.440984,-97.969720,stop_left_0314,Stop 314,merged_cluster,,,0
0314,22.442502,-97.971464,stop_left_0315,Stop 315,merged_cluster,,,0
0315,22.443901,-97.972473,stop_left_0316,Stop 316,merged_cluster,,,0
0316,22.445816,-97.973762,stop_left_0317,Stop 317,merged_cluster,,,0
0317,22.448198,-97.975279,stop_left_0318,Stop 318,merged_cluster,,,0
0318,22.449645,-97.976338,stop_left_0319,Stop 319,merged_cluster,,,0
0319,22.452075,-97.977904,stop_left_0320,Stop 320,merged_cluster,,,0
0320,22.453532,-97.978156,stop_left_0321,Stop 321,merged_cluster,,,0
0321,22.455489,-97.976942,stop_left_0322,Stop 322,merged_cluster,,,0
0322,22.457527,-97.976174,stop_left_0323,Stop 323,merged_cluster,,,0
0323,22.459333,-97.974894,stop_left_0324,Stop 324,merged_cluster,,,0
0324,22.460986,-97.973238,stop_left_0325,Stop 325,merged_cluster,,,0
0325,22.462638,-97.971582,stop_left_0326,Stop 326,merged_cluster,,,0
0326,22.234684,-97.841590,stop_left_0327,Stop 327,merged_cluster,,,0
0327,22.238264,-97.842360,stop_left_0328,Stop 328,merged_cluster,,,0
0328,22.240201,-97.841111,stop_left_0329,Stop 329,merged_cluster,,,0
0329,22.241633,-97.840163,stop_left_0330,Stop 330,merged_cluster,,,0
0330,22.243806,-97.838924,stop_left_0331,Stop 331,merged_cluster,,,0
0331,22.255206,-97.870717,stop_left_0332,Stop 332,merged_cluster,,,0
0332,22.255252,-97.869438,stop_left_0333,Stop 333,merged_cluster,,,0
0333,22.255201,-97.866048,stop_left_0334,Stop 334,merged_cluster,,,0
0334,22.256314,-97.864187,stop_left_0335,Stop 335,merged_cluster,,,0
0335,22.258140,-97.863478,stop_left_0336,Stop 336,merged_cluster,,,0
0336,22.259386,-97.862631,stop_left_0337,Stop 337,merged_cluster,,,0
0337,22.262898,-97.860872,stop_left_0338,Stop 338,merged_cluster,,,0
0338,22.262365,-97.858269,stop_left_0339,Stop 339,merged_cluster,,,0
0339,22.261521,-97.855058,stop_left_0340,Stop 340,merged_cluster,,,0
0340,22.258694,-97.855105,stop_left_0341,Stop 341,merged_cluster,,,0
0341,22.256172,-97.852845,stop_left_0342,Stop 342,merged_cluster,,,0
0342,22.252952,-97.849727,stop_left_0343,Stop 343,merged_cluster,,,0
0343,22.258522,-97.853481,stop_left_0344,Stop 344,merged_cluster,,,0
0345,22.221638,-97.917791,stop_left_0346,Stop 346,merged_cluster,,,0
0346,22.222292,-97.915379,stop_left_0347,Stop 347,merged_cluster,,,0
0347,22.222853,-97.913030,stop_left_0348,Stop 348,merged_cluster,,,0
0348,22.223408,-97.910679,stop_left_0349,Stop 349,merged_cluster,,,0
0349,22.223673,-97.908352,stop_left_0350,Stop 350,merged_cluster,,,0
0350,22.224142,-97.905897,stop_left_0351,Stop 351,merged_cluster,,,0
0351,22.224572,-97.902868,stop_left_0352,Stop 352,merged_cluster,,,0
0352,22.225013,-97.901227,stop_left_0353,Stop 353,merged_cluster,,,0
0353,22.225575,-97.899330,stop_left_0354,Stop 354,merged_cluster,,,0
0354,22.415347,-97.909405,stop_left_0355,Stop 355,merged_cluster,,,0
0355,22.416874,-97.912035,stop_left_0356,Stop 356,merged_cluster,,,0
0356,22.415779,-97.914130,stop_left_0357,Stop 357,merged_cluster,,,0
0357,22.416295,-97.916040,stop_left_0358,Stop 358,merged_cluster,,,0
0358,22.414080,-97.916433,stop_left_0359,Stop 359,merged_cluster,,,0
0359,22.413372,-97.917901,stop_left_0360,Stop 360,merged_cluster,,,0
0360,22.414427,-97.920928,stop_left_0361,Stop 361,merged_cluster,,,0
0361,22.416603,-97.922189,stop_left_0362,Stop 362,merged_cluster,,,0
0362,22.417916,-97.924741,stop_left_0363,Stop 363,merged_cluster,,,0
0363,22.418123,-97.927160,stop_left_0364,Stop 364,merged_cluster,,,0
0364,22.418474,-97.930621,stop_left_0365,Stop 365,merged_cluster,,,0
0365,22.414620,-97.931737,stop_left_0366,Stop 366,merged_cluster,,,0
0366,22.296988,-97.838322,stop_left_0367,Stop 367,merged_cluster,,,0
0367,22.294843,-97.837611,stop_left_0368,Stop 368,merged_cluster,,,0
0368,22.292667,-97.836911,stop_left_0369,Stop 369,merged_cluster,,,0
0369,22.289605,-97.836347,stop_left_0370,Stop 370,merged_cluster,,,0
0370,22.286950,-97.834875,stop_left_0371,Stop 371,merged_cluster,,,0
0371,22.284581,-97.834785,stop_left_0372,Stop 372,merged_cluster,,,0
0372,22.282644,-97.834684,stop_left_0373,Stop 373,merged_cluster,,,0
